merchant_id,payment_month,mtu_type,txn_count,gmv,churn_month
BKcRWsin4vJJlG,2022-01-01,Retained,128,2089427.0,
BKcRWsin4vJJlG,2022-07-01,Retained,99,309422.0,
BKcRWsin4vJJlG,2022-11-01,Retained,127,120953.0,
CDCT04pNILT7Mt,2023-05-01,Revived,1,99152.0,2023-06-01
CkNFqITbHey6nm,2022-02-01,Retained,237,71228.6,
DBIWLTxuLJ2HXl,2021-09-01,Retained,12,12504.45,
DBIWLTxuLJ2HXl,2021-10-01,Retained,13,13074.0,
DBIWLTxuLJ2HXl,2022-08-01,Retained,37,72900.0,
94Z49kOzdaDqhn,2021-09-01,New,1,191.16,
BJ1FRHVLZE76f7,2021-12-01,Retained,3,10546.0,
BWRWpItqvCbGqJ,2022-04-01,Retained,13422,38507605.17,
BWRWpItqvCbGqJ,2022-05-01,Retained,13546,47656098.29,
BWRWpItqvCbGqJ,2023-03-01,Retained,12701,39507719.87,
Bl0jOAbyAXzDGe,2021-10-01,Retained,43,40960.0,
Bl0jOAbyAXzDGe,2022-12-01,Retained,20,17740.0,
Cv2nd8dcYDOeZ2,2023-05-01,Retained,63,40537.0,
7hUznLeEFB5MY7,2022-04-01,Revived,1,500.0,
Jsclbeq6XmIN55,2022-10-01,Retained,4,13.0,
K6gJXVRhN9FqC2,2022-12-01,Retained,164,715.0,
IxPZ9hE0MvjtsR,2022-04-01,New,14,20214.1,
IxPZ9hE0MvjtsR,2023-02-01,Retained,2,2948.0,
J7srS8AalLxLTQ,2022-09-01,Retained,5,54636.35,
JG1cpiHHElXpLV,2022-05-01,New,1,10000.0,2022-06-01
Jc9ykBCEhnLAVt,2022-06-01,New,1,500.0,2022-07-01
JfIgAcoLOlr0nO,2022-11-01,Revived,2,867.0,
KdqRz8dxYqML8T,2023-02-01,Retained,19,1772.0,
IaqwrbYCOlQfnR,2023-03-01,Retained,9,14717.9,
IhyscoJeYgWlIg,2022-08-01,Retained,4,2995.0,
DDJ0gtA2BjKc81,2021-12-01,New,67,21206.74,
EB0JaXYeEx1iC4,2021-12-01,Revived,1,6485.52,
ECzug8hMNe8FWv,2021-12-01,New,1,1.0,2022-01-01
EIDGJ3J5bU8RPO,2023-02-01,Retained,2,1298.0,
EIDGJ3J5bU8RPO,2023-04-01,Retained,15,256.26,
ELiZEAUN7Hy2uw,2021-09-01,Retained,2,86500.0,
ELiZEAUN7Hy2uw,2022-07-01,Retained,7,604700.0,
ENHdgLb4r5xPZU,2021-09-01,New,1,3696.0,
EOrLHYWEZBCMIP,2022-05-01,Retained,1,30000.32,2022-06-01
EQ2YRRkJeGA48Z,2022-05-01,Revived,1,3.0,2022-06-01
BSRL7N1Rz1NzkY,2023-02-01,Retained,1,2250.0,2023-03-01
BdVlmbNqYpPQP1,2021-12-01,Retained,3,114541.92,
BdVlmbNqYpPQP1,2023-05-01,Revived,2,50004.04,
BhgM0qmIO0l59S,2022-07-01,Retained,3,16040.0,
BhgM0qmIO0l59S,2022-08-01,Retained,2,15000.0,
KZYrtFedI9FdD3,2023-01-01,Retained,6,13019.0,
G3MuCgKTOvXNuv,2021-10-01,Retained,116,668024.97,
G3MuCgKTOvXNuv,2022-06-01,Retained,26,347775.0,
G72s7spEU7l0ZL,2023-01-01,Retained,10,11540.0,
G9JjlQ5BZ26d7s,2023-01-01,Retained,58,23286.92,
GArEFJDT7irFnP,2023-05-01,Retained,2,2801.0,
GSIWDHct2bU11K,2022-05-01,Retained,1,41000.0,2022-06-01
GWK8QcYL2V5DS0,2021-10-01,Retained,1,1.0,
HEw1hwxYrNiisF,2022-05-01,Retained,1,511.8,2022-06-01
HSnk2b42MFpUjC,2021-11-01,Retained,5,1141.0,
HVIIds2mxSL6IV,2022-08-01,Retained,1,28000.0,2022-09-01
GPaiQX0dHCtopz,2023-05-01,Retained,4,3994.0,
GTpowaLgfj5eH0,2021-10-01,Retained,12,11593.64,
GXYy0uIjfC4nXK,2023-03-01,Retained,2,1929.0,2023-04-01
GZpcYvEmHBaiTh,2021-11-01,Retained,2,5998.0,
GtcSmKsnmIAWXi,2022-12-01,Retained,6,14092.25,
K4bOpLC4atwG8J,2023-04-01,Retained,4,14785.57,
K8eztYjdFTS7kY,2023-01-01,Retained,5,200.6,
KTuKhEL579AkIQ,2023-02-01,Retained,1,94779.35,2023-03-01
KYLZorJHoG0IB4,2023-03-01,Revived,11,19808.0,
KfWxvg3xPcEGE2,2022-11-01,New,1,100.0,2022-12-01
KllXzU0bwv8JS4,2023-07-01,Retained,13,260000.0,2023-08-01
9tRcAZPdqxjgfl,2022-05-01,Retained,21,20979.0,
9vsyepJZPZaMT7,2021-09-01,Retained,3,1076.06,2021-10-01
ARbPzxYDEJ4y9d,2021-07-01,New,4399,6423900.0,
ARbPzxYDEJ4y9d,2022-03-01,Retained,1538,2663005.0,
ARbPzxYDEJ4y9d,2022-05-01,Retained,2450,7378735.0,
ARbPzxYDEJ4y9d,2022-10-01,Retained,2800,8310522.0,
ARbPzxYDEJ4y9d,2023-06-01,Retained,1261,3048854.0,
ARyd76H1rSs3sS,2022-01-01,Revived,1,1400.0,
AfWeDQjOv8gutA,2022-02-01,Retained,4,10000.0,
BEIkjjlgbi30DA,2022-12-01,Retained,1,20178.0,2023-01-01
BL110qXYUDsqQI,2021-08-01,Retained,8,9983.0,
BL110qXYUDsqQI,2022-01-01,Retained,14,21983.0,
BXeGXhggDsLSo9,2022-03-01,Retained,496842,731372331.71,
BXeGXhggDsLSo9,2023-06-01,Retained,993965,1745347435.23,
BXyWUMUPSNY66p,2022-03-01,Retained,3,3265.65,
6Ti31rxMdn10Y5,2021-10-01,New,1,100.0,2021-11-01
8S1yW99BQZBV7t,2022-01-01,Retained,25,125312.03,
8lv4idBRY4C9c0,2022-01-01,Retained,1792,61958295.0,
IA4U7mCjgK1QTl,2022-02-01,Retained,4,90860.0,
IA4U7mCjgK1QTl,2022-11-01,Retained,5,17080.0,
IHW5gaSAfeB0Ba,2022-01-01,Retained,73,74222.0,
IN1HCKKvce5ZfJ,2021-11-01,New,5,300000.0,2021-12-01
IOG0fFUuC2zzPx,2023-04-01,Revived,1,49.0,2023-05-01
IRGJ6kHb84367B,2021-11-01,New,1,99.0,2021-12-01
EnsBVgUogXkb5Z,2021-08-01,New,1,100.0,2021-09-01
EoiFNy1Bv893s8,2022-10-01,Retained,312,459088.0,
EoiFNy1Bv893s8,2022-11-01,Retained,316,346784.0,
EsAV1YLKflfbZ9,2022-12-01,Retained,1,15380.56,2023-01-01
EyeSujoVwT6naf,2021-07-01,New,1,180.0,
Eyl4rOZLTWmCfP,2023-04-01,Retained,1,3000.0,2023-05-01
F62fqdaKwrV6um,2021-11-01,Retained,2,299.72,2021-12-01
FCm4bxEYzZErTc,2023-06-01,Retained,10,337200.67,
FMTMOlTmxhkSJc,2022-07-01,Revived,2,20.0,2022-08-01
FVJqPWIwRk5gn1,2023-01-01,Retained,4,177380.0,2023-02-01
Fg0DjmrKlOhzz5,2021-07-01,New,5,7310.0,2021-08-01
Fr1AIu95VM8iEr,2022-01-01,Retained,73,108568.0,
Fr5IEvetp7cL5I,2022-01-01,Retained,178,265141.2,
FrD9iyIORqjz6D,2022-01-01,Retained,10,12715.0,
FryHqW6ectwdzz,2022-11-01,Retained,50,38700.0,
FsEA4ExJS7byhX,2022-05-01,Revived,3,12095.0,
FvR0AYHqhvT3wK,2022-07-01,New,1,300.0,2022-08-01
FwcFYRpYGkl5Tc,2021-07-01,New,3,1770.0,
FzmPb5cDgvoHZm,2022-03-01,Retained,51,1040557.0,
FzmPb5cDgvoHZm,2022-09-01,Retained,37,727305.0,
FzmPb5cDgvoHZm,2022-10-01,Retained,26,350970.0,
G2zSPmehsa9cLk,2022-07-01,Revived,1,25000.0,2022-08-01
G5lveXecr8w4rG,2021-08-01,Retained,11,15608.0,
GACEmhkBwahuLl,2021-08-01,Retained,1,58998.82,
GHb8rmq13QARsY,2023-06-01,Retained,1,1631.2,2023-07-01
GQfWvIiMe91zqg,2021-07-01,New,4,48400.0,
GQfWvIiMe91zqg,2022-03-01,Revived,2,19800.0,
GTUkq9ObZoCTf6,2022-03-01,Retained,3847,3421202.16,
GZq5Ij3eZAJnhg,2022-01-01,Retained,4,22633.16,
Ga9L4wC8p47Sjh,2022-02-01,Retained,1,1.0,
Gbm7QS16Ac4bdg,2023-05-01,Retained,2,2.0,2023-06-01
DjhpBWFBOpoTIl,2022-03-01,Retained,3,14592.0,
DjhpBWFBOpoTIl,2022-05-01,Retained,5,11127.0,
DlRYjlpo9DsSPK,2022-07-01,Revived,1,2800.0,2022-08-01
DnjaxnfMBTAtBA,2022-04-01,Retained,9,4491.0,
DoWRUvKAkFQx7U,2022-09-01,Retained,235,877929.0,
Dr0paOr5k3KNel,2022-11-01,Retained,3,30427.25,
EJ0JXyDjB3sAEz,2022-01-01,Retained,5,7336.52,
EQXoPfLWVFCSAk,2022-05-01,Retained,33,105699.0,
EQXoPfLWVFCSAk,2023-06-01,Retained,25,39991.0,
EWM0He6KG01J8j,2022-05-01,Retained,10,148257.2,
EWM0He6KG01J8j,2022-09-01,Retained,6,89857.0,
El5ThCUQaFYdpv,2022-01-01,Retained,13618,594480774.95,
El5ThCUQaFYdpv,2022-11-01,Retained,6983,285911407.51,
EmEmqmWaX4Y9Bm,2022-10-01,New,3,4500.0,2022-11-01
EoHrEpIhmZDxGg,2023-04-01,Retained,1,1.0,2023-05-01
Ep2Whx15VBpTBq,2021-08-01,Retained,1,120000.0,
Ep2Whx15VBpTBq,2022-11-01,Retained,1,150000.0,
EsHt9flbX4d26K,2021-10-01,New,1,1.0,2021-11-01
Gln3Uc83zsx97L,2022-05-01,Revived,1,1.0,
Gln3Uc83zsx97L,2022-11-01,Revived,1,1.0,
EvHXJRTaoKRvQ3,2022-05-01,Retained,138,4236462.0,
Ew7aUSRkMPcvY5,2022-10-01,Retained,4,192700.0,
Ew7aUSRkMPcvY5,2023-06-01,Revived,6,144324.0,
F1in0yElj9YdLv,2021-07-01,New,4,7104.0,
F1in0yElj9YdLv,2022-10-01,Retained,2,10000.0,
F1in0yElj9YdLv,2023-06-01,Retained,1,5000.0,2023-07-01
F2vvcHC4bZbokB,2022-05-01,Revived,1,100.0,
F2vvcHC4bZbokB,2022-09-01,Retained,14,950.0,
F3rbTHpHWfAxDS,2022-03-01,Revived,3,2250.0,
F8wVMn5KQuEeNd,2021-11-01,Retained,1,99.0,2021-12-01
FT7TMBimpqEy37,2023-06-01,New,1,6000.0,2023-07-01
FxwAq8nNU8ioAe,2022-11-01,Retained,1,3000.0,
G0A5rFb826FuCJ,2022-02-01,Revived,3,126941.0,
J4XBwqhrNxCNSk,2022-03-01,New,1,10.0,2022-04-01
J6tZUbOXl9i1J1,2022-09-01,Retained,155,81448.5,
J6tZUbOXl9i1J1,2023-06-01,Retained,123,70778.13,
J9qnLrf3JiMTIX,2022-03-01,New,1,10.0,2022-04-01
JA0oqNMUMAFCKk,2022-03-01,New,2,2.0,2022-04-01
JA3JgbWPPQ40zy,2022-03-01,New,1,50.0,2022-04-01
JJXNxqRkRJkMiB,2022-04-01,New,1,10.0,2022-05-01
JLxbwCxoZzgapG,2022-04-01,New,3,11.0,2022-05-01
JO04BCbupfVgpx,2022-04-01,New,1,1.0,
JSjliZAv6it7xc,2022-05-01,New,18,28667.0,
JSjliZAv6it7xc,2022-10-01,Retained,2,9000.0,
JYb83Ikxs0N5eL,2022-12-01,Revived,2,119000.0,2023-01-01
JavZUbuZP917AR,2022-06-01,New,2,351.0,2022-07-01
JfjyBLolVgRR3q,2023-06-01,Revived,2,4130.0,
Jlahi9tpuASa1w,2022-06-01,New,2,1177.64,2022-07-01
JmsenVvETAC6Ka,2022-09-01,Retained,63,90813.0,
JmsenVvETAC6Ka,2022-10-01,Retained,80,119864.0,
IBtDbini0COUIE,2022-05-01,New,1,5.0,
IPeKqdMaZRC0fi,2023-04-01,New,1,1.0,2023-05-01
IPiItxV2U21AsD,2022-02-01,Retained,2,72000.0,
IZqX6IEVRP6XuC,2022-03-01,Revived,2,20.0,
IdE7olnPfSwzaP,2022-01-01,New,1,1.0,2022-02-01
IwDkZYUSuVk8XC,2022-03-01,Retained,2,1361.45,2022-04-01
DDJ0gtA2BjKc81,2022-02-01,Retained,89,57639.76,
DSfGqDN4f6SX4d,2021-07-01,New,5,169780.0,
DSfGqDN4f6SX4d,2022-03-01,Retained,2,34000.0,
DSfGqDN4f6SX4d,2022-05-01,Retained,5,167425.0,
DWfNxMtBx8eS2F,2021-08-01,Retained,10,5758.0,2021-09-01
DpChITo5AcpM1k,2023-06-01,Revived,19,3800.0,2023-07-01
EIeclUwwl4f35m,2021-07-01,New,4,704.5,
ELiZEAUN7Hy2uw,2022-03-01,Revived,1,8800.0,
EXmMtvZG8pFVz2,2022-03-01,Retained,6,6256.0,
BRh0NU8o9jxj2m,2023-04-01,Revived,4,1196.0,2023-05-01
D0n7zENeGs1lsA,2022-02-01,Retained,10,809380.0,
GakU7KgIMIAY1n,2022-09-01,Revived,1,110.0,2022-10-01
GgxqQTwssKldYz,2021-07-01,New,42,7700.0,
IhZaX81ocBtJ8G,2022-09-01,Revived,1,4500.0,2022-10-01
Iop8gzLrBzFrOJ,2022-01-01,New,2,133.0,2022-02-01
IpWQDozwNeZY97,2022-02-01,New,14,12826.0,
IybtUSzzxAdw9L,2022-12-01,Revived,1,140000.0,2023-01-01
J0ZIl1UKekYFU5,2022-10-01,Retained,141,1396001.0,
J0ZIl1UKekYFU5,2023-06-01,Retained,2,3.0,
J5jUcV98mceYva,2022-09-01,Retained,3,22100.0,
J83MuVYq6O2uPA,2022-09-01,Retained,111,83862.78,
JKv6uhU2wx97tz,2022-09-01,Retained,2,884.0,2022-10-01
Jg9AjqnMOdyR6l,2022-11-01,Revived,1,2436.0,
JkUSrhZ02WbWyb,2022-07-01,New,1,11.2,2022-08-01
JthXrMgwLSr5XJ,2023-05-01,Revived,1,177000.0,2023-06-01
K9FmkIrzOfSoeV,2022-10-01,Retained,5,85000.0,2022-11-01
KAcEc9BV24f9hP,2023-01-01,Revived,1,2069.0,2023-02-01
KBmnQMqgVub5KC,2023-01-01,Retained,7,3570.0,2023-02-01
KIqumF3NuicZDX,2022-10-01,Retained,30,23410.08,
KIqumF3NuicZDX,2022-11-01,Retained,6,4155.6,
KLFEf6jMIGym27,2023-05-01,Revived,1,1272.0,2023-06-01
KMtkMWHLuC3hZB,2022-11-01,New,13,702.0,
KQPr3Y8F55ihb8,2022-10-01,New,3,2008.0,
KREszmzt9nco22,2022-10-01,New,1,498.0,2022-11-01
GFIJdbfACvMsEb,2021-07-01,New,82,261627.0,
GFIJdbfACvMsEb,2022-03-01,Retained,384,860789.99,
GFIJdbfACvMsEb,2022-09-01,Retained,2,921.0,
GLGCJD6XR9ofPO,2021-08-01,Retained,40,18820.0,
GLGCJD6XR9ofPO,2022-02-01,Retained,58,25224.0,
HYPqKByzCOKkWn,2022-06-01,Revived,1,1354.0,2022-07-01
HZCaAgazfzGmN5,2022-03-01,Retained,262,202459.21,
HZCaAgazfzGmN5,2022-10-01,Retained,397,343609.68,
HZCaAgazfzGmN5,2023-06-01,Retained,523,434533.21,
HbaHgqfWzQVXfU,2021-08-01,New,1,50.0,2021-09-01
Gq1NqCMJoJ7WVO,2022-05-01,Retained,6,201094.0,
GtCuImVaMsZII8,2022-02-01,Retained,80,200530.43,
GtCuImVaMsZII8,2022-11-01,Retained,91,229191.7,
GzVVyPHYMqc8mD,2022-05-01,Retained,55,39212.0,
GzVVyPHYMqc8mD,2022-11-01,Retained,36,34882.0,
HAjQSmQUOMBFCf,2023-01-01,Revived,1,1023.6,2023-02-01
HFV3z0BEVrmTbZ,2021-09-01,Retained,1,100.0,2021-10-01
8S1yW99BQZBV7t,2021-07-01,New,12,19335.5,
8S1yW99BQZBV7t,2021-09-01,Retained,15,288828.97,
8S1yW99BQZBV7t,2022-02-01,Retained,23,163189.37,
8S1yW99BQZBV7t,2022-04-01,Retained,12,169307.38,
8lv4idBRY4C9c0,2021-08-01,Retained,1490,76974373.05,
IA4U7mCjgK1QTl,2022-09-01,Retained,12,362260.0,
IJKyzUvAgVEFjk,2021-11-01,New,1,100.0,2021-12-01
INUpgjMZCQ6XWt,2021-11-01,New,3,299952.0,2021-12-01
EoiFNy1Bv893s8,2021-07-01,New,4,12656.0,
EoiFNy1Bv893s8,2022-04-01,Retained,281,440719.0,
EyeSujoVwT6naf,2021-08-01,Retained,2,9759.0,
FJvV87vGf0BdJr,2021-11-01,Retained,2,845.0,2021-12-01
Fk2qxxocJzVuZp,2021-08-01,Retained,55,54598.74,
Fk2qxxocJzVuZp,2022-03-01,Retained,40,26985.99,
Fr1AIu95VM8iEr,2022-09-01,Retained,599,963164.38,
Fr5IEvetp7cL5I,2021-08-01,Retained,465,677245.0,
Fr5IEvetp7cL5I,2022-07-01,Retained,16,17614.0,
Fr5IEvetp7cL5I,2022-11-01,Retained,117,125292.0,
FrD9iyIORqjz6D,2021-09-01,Retained,13,10765.0,
FrD9iyIORqjz6D,2022-09-01,Retained,6,3760.75,
FryHqW6ectwdzz,2021-08-01,Retained,10,12500.0,
ImVLvHdYQnrsil,2022-07-01,Retained,3,37891.59,
IqDP8WAqKCzRMe,2022-09-01,Revived,1,20000.0,
IukhRAJXmGhhZR,2022-07-01,Retained,67,99999.0,
IvVYNw2XBnWFXs,2022-09-01,Retained,8,8710.5,
J6wQURDMxmRXHQ,2023-03-01,Retained,199,335397.8,
JVpPu9Nx6iafaU,2023-06-01,Retained,3319,6194993.66,
JaC9l96sEWXHaB,2022-09-01,Retained,15,13721.0,
JaC9l96sEWXHaB,2022-11-01,Retained,10,33364.0,
JaC9l96sEWXHaB,2023-06-01,Retained,15,13898.05,
JeIC17VROK4pcV,2022-06-01,New,2,110.0,2022-07-01
JkVKktPDLOWKFx,2023-04-01,New,1,122832.0,2023-05-01
85S1EUFiCl3ZJy,2022-11-01,Retained,43,1810786.43,
85S1EUFiCl3ZJy,2023-06-01,Retained,6243381,4826637955.08,
9X4eZ2laMBP9Ox,2021-08-01,Retained,37,108333.0,
9X4eZ2laMBP9Ox,2022-03-01,Retained,38,169222.0,
HnjSQ2UEQ0jTbr,2023-04-01,Retained,1,874.0,2023-05-01
Hr2pnteLKcz3y5,2021-08-01,New,1,5.0,
HxbosOa9Vf5MmM,2022-11-01,Retained,19,36592.0,
Hxh6kbtT2aWDGf,2021-09-01,New,1,1.0,2021-10-01
HyrSV7Bo3pSBh8,2022-11-01,Retained,224,157960.15,
HzbzuHrdjZBCKv,2022-02-01,Revived,1,213.0,2022-03-01
I0qqyoqMVUTkZ0,2022-04-01,Retained,4,13.0,2022-05-01
I3DreDSooQpGlR,2021-09-01,New,3,300000.0,2021-10-01
I5XjoD80qOxnxO,2022-02-01,Retained,5,138000.0,
I5XjoD80qOxnxO,2022-04-01,Retained,5,301000.0,
I5XjoD80qOxnxO,2023-03-01,Retained,2,40000.0,
IDsq5PMBAtFBpT,2022-02-01,Retained,2,1280.0,
HExMVUBhiqKlBi,2021-08-01,Retained,15,40499.0,
HH2xVN3f2OFzRF,2022-03-01,Retained,10,8243.0,
HH2xVN3f2OFzRF,2023-06-01,Retained,24,21841.0,
HZ8XDdDO7MPyHm,2021-09-01,Retained,1,1.0,2021-10-01
ExLMMt4br87e5O,2022-11-01,Revived,1,500.0,
ExLMMt4br87e5O,2023-06-01,Revived,20,70000.0,
F4vDHyCDA64uyR,2021-07-01,New,7,64871.46,
F4vDHyCDA64uyR,2022-02-01,Retained,16,207424.61,
9uLvq7YnXwRVSB,2022-06-01,Retained,9,72300.0,
9uLvq7YnXwRVSB,2022-07-01,Retained,11,96001.0,
AyohnlJTco3ZWK,2021-12-01,Retained,6,17715.34,2022-01-01
BEIr1nyE0RVb8K,2021-12-01,Revived,1,50000.0,
AuKRsU2rT9Shn7,2023-07-01,Retained,1,475.0,2023-08-01
BPoIrAAOT3GbGD,2022-05-01,Retained,1,128.0,2022-06-01
FfyDkItvZCFOLx,2023-02-01,Retained,25,24433.0,
FfyDkItvZCFOLx,2023-05-01,Retained,15,12918.0,
FjJI7qPj2jxcLi,2022-07-01,Retained,1,3500.0,
FjJI7qPj2jxcLi,2023-01-01,Retained,8,6026.0,
G4XyNQquAXsPeH,2021-12-01,Retained,3673,18087255.05,
G4XyNQquAXsPeH,2023-05-01,Retained,3075,17340408.4,
G5rfKNYU6nqfUk,2021-11-01,Retained,2,1647.0,
G7NR56JqyXkbVC,2023-04-01,Retained,6,17360.0,
G7O5T2wZIlbxFY,2021-09-01,Retained,5,145999.0,
G7O5T2wZIlbxFY,2023-01-01,Retained,6,176372.0,
GDjWxLtCbecDPv,2023-01-01,Retained,59,318501.65,
CucIf6figokelh,2021-09-01,Retained,465,579314.6,
CucIf6figokelh,2023-01-01,Retained,188,250148.37,
D7RxsmEG66HyHd,2022-06-01,New,1,1.0,
D8fOwiXB9pvLXq,2021-09-01,Retained,3082,3864361.97,
D8fOwiXB9pvLXq,2023-01-01,Retained,5270,6681304.55,
DlP16IwRmuaZUr,2023-07-01,Retained,1,470.0,2023-08-01
DyU6cJhfKZpbtO,2023-02-01,Retained,1,1243.2,2023-03-01
EUShKVEcBwpoXT,2021-12-01,Retained,1,10.0,2022-01-01
EZCx8WQd6EwqCk,2022-08-01,Revived,1,100.0,2022-09-01
EcOp5H44HCP0qy,2022-05-01,Revived,1,1100.0,2022-06-01
EjR1woKx2V7dwl,2021-12-01,Retained,167132,554268371.93,
EjR1woKx2V7dwl,2023-05-01,Retained,16551,69272370.89,
FcpjYoqGgMyVz5,2023-07-01,Revived,1,2000.0,2023-08-01
FiNTWUtDRgLl6H,2021-12-01,Retained,2,130.0,
FlXa41XGI5S7Ub,2022-05-01,Retained,1,1.0,2022-06-01
FmNMDv5YB2uZu3,2023-04-01,Revived,1,2000.0,
Fp9SoqrHj86qkx,2022-07-01,Retained,10,4139.0,
Fp9SoqrHj86qkx,2023-03-01,Revived,1,16000.0,
G3kATM1hoPQhQj,2021-11-01,Retained,2,7764.0,
G5JfiiteEprIVp,2021-12-01,New,33,3957390.4,
GAWYY68ZaVO1Zs,2021-10-01,Retained,6,4074.0,
GAWYY68ZaVO1Zs,2022-06-01,Retained,4,5724.12,
GAWYY68ZaVO1Zs,2022-12-01,Retained,4,3274.7,
EvMLnFsmQ10AKS,2021-10-01,Retained,2,1999.0,
EvMLnFsmQ10AKS,2022-06-01,Retained,4,2020.0,
F6ncQPJS80ThcM,2021-11-01,Retained,5,500.0,
FQcDXLv7pslPlL,2023-01-01,Retained,39,49000.0,
Gabjo37FyMUPDa,2022-11-01,Revived,1,199.0,2022-12-01
GoXXz3CcD81tEg,2023-02-01,Revived,1,320.0,
GHjxfjgcf8MRbw,2023-05-01,Retained,39,84969.1,
GIMmqUmG63bxPi,2022-05-01,Revived,4,14.0,2022-06-01
GJFnFkbkOl5ZGX,2021-10-01,Retained,7,13200.0,
GKRDAEpI7HN6Fl,2022-05-01,Revived,1,95.13,2022-06-01
GLXynfFeo8ZyaC,2023-02-01,Retained,1,1225.0,
GWGHSPv4EMMZsK,2023-07-01,Retained,2,55814.0,2023-08-01
FCSBeiCGErCTaH,2021-11-01,Retained,76,77350.0,
FCSBeiCGErCTaH,2023-04-01,Retained,72,72764.0,
FCwO0XMKbPoack,2021-12-01,Retained,54,1743.52,
FDaTKqHNEXsIMF,2021-11-01,Retained,43,52308.5,
FDaTKqHNEXsIMF,2023-04-01,Retained,23,63713.0,
FFa5UMeGJZd0rs,2021-10-01,Retained,190,5320479.51,
FFa5UMeGJZd0rs,2022-12-01,Retained,3,3009.0,
FQJut8OhCERLmm,2022-06-01,Retained,69,52519.0,
FeWSJoVux9nEoa,2021-11-01,Retained,19,23911.0,
FeWSJoVux9nEoa,2023-05-01,Retained,18,59700.0,
FgjTI9ImtAeDoP,2023-02-01,Revived,1,99.0,2023-03-01
FjTayClSwO1Ivi,2022-11-01,Retained,18,3590.7,2022-12-01
FtR1W3xETP5OL9,2022-12-01,Retained,290,7343.83,
FzkTrySkAdgOFO,2021-10-01,Retained,2,80000.0,
EyU0PxLKhgCgW5,2021-10-01,Retained,3,19500.0,
F09Q8JJcVXwrBZ,2022-05-01,New,1,10.0,2022-06-01
FD3PREPHMRrR2W,2021-10-01,Retained,132,1989991.9,
FKde8s6hpkLhFX,2021-12-01,Revived,19,11705.1,
FKde8s6hpkLhFX,2023-04-01,Retained,2,3707.66,
FMdCPvxqHiRd1t,2021-10-01,New,20,32260.0,
FMdCPvxqHiRd1t,2022-06-01,Retained,3,19383.0,
FMdCPvxqHiRd1t,2022-12-01,Retained,32,310101.34,
FMdCPvxqHiRd1t,2023-04-01,Retained,31,240055.0,
FT6ZTcm5ao1xO0,2023-07-01,Retained,1,4068.0,2023-08-01
FUeRTLz51wwOwB,2021-12-01,Retained,1,25080.0,
FbHqbOCD14aDCf,2022-06-01,New,50,61612.0,
FbHqbOCD14aDCf,2022-12-01,Retained,82,96700.0,
FeRMeHLdaf6oj2,2023-04-01,Retained,2,79879.0,
FfcdC6X5se7ycV,2021-12-01,Retained,2,26300.0,
FfcdC6X5se7ycV,2023-02-01,Revived,2,511.0,
FfcdC6X5se7ycV,2023-05-01,Retained,7,9601.0,
FmIv3xrn7KWMKG,2023-01-01,Retained,3,209395.8,
FqIulQE9MCBg5L,2023-07-01,Retained,37,80855.0,2023-08-01
G7g5rd437h2zJV,2021-09-01,Retained,2,547.6,
G9kaP0VfOTqUjy,2021-12-01,Retained,1,419.0,2022-01-01
DcAnZm1Q0mgR4w,2021-12-01,Retained,23,808672.96,
DcAnZm1Q0mgR4w,2023-02-01,Retained,12,296260.18,
E6NfB0Pcf6kZ3v,2023-02-01,Retained,6,1752.2,
ETkiNsUpe60apz,2021-11-01,Revived,1,100.0,
ETkiNsUpe60apz,2021-12-01,Retained,61,602599.0,
EnKqgBz1llgru3,2021-10-01,Retained,8682,223084334.0,
EnKqgBz1llgru3,2021-11-01,Retained,8557,217808739.0,
EnKqgBz1llgru3,2023-02-01,Retained,494,124827637.0,
ErlIr6DbTrMQ1s,2021-09-01,Retained,4,23600.0,
ErlIr6DbTrMQ1s,2021-10-01,Retained,12,9189.0,
8XtL4hOCT97DpT,2021-11-01,Retained,1,41000.0,2021-12-01
91cJ8BSCgM52pF,2021-10-01,New,1,1.0,2021-11-01
8Ibq7s7bDJPOFg,2021-07-01,New,3,12304.0,
8Ibq7s7bDJPOFg,2022-03-01,Revived,4,72806.0,
8Ibq7s7bDJPOFg,2022-05-01,Retained,4,253195.0,
8nRGPe9thz4So3,2023-06-01,Retained,10,18183.0,2023-07-01
6iKhEJ0o75AzSD,2021-08-01,Retained,1,149.0,
HsVKsllUk2Pcuv,2021-11-01,New,1,5.0,2021-12-01
HxGPEgJZaFCp0C,2021-09-01,New,3,30.0,2021-10-01
HyNBx8hZ9biqnL,2021-09-01,New,37,14500.0,
HyNBx8hZ9biqnL,2021-10-01,Retained,295,98400.0,
HYiyOfTqCZyECC,2022-05-01,Retained,482,859733.0,
Hfb9Qu83p8dWkE,2022-01-01,Revived,1,1886.82,2022-02-01
HhuP0X31qoqe01,2023-06-01,Revived,2,36000.0,2023-07-01
HnRKxp5U81bWXl,2022-08-01,Retained,1,307.97,
Hrku6jzeBZK68k,2022-09-01,Retained,11,210960.62,2022-10-01
HyASAzMXYQseBE,2021-09-01,New,3,100007.0,
I1Q4pqo6XuV4je,2022-07-01,Retained,30,187580.0,
Ke14rgl0GzzxJ1,2022-12-01,Retained,2,259.0,2023-01-01
AQkaJ9VINnJ7en,2022-09-01,Retained,17,52421.3,
BiKjwHMtgdtlp6,2023-03-01,Revived,1,16724.0,2023-04-01
